HLE: ! path: /dev_hdd0/game/
LDR: E PSFLoader::Load() failed: unknown magic (0x0)
LDR: ! Loading 'D:/Emulateurs/Rpcs3/dev_hdd0/game/BLJM60329-[CLANNAD]/PS3_GAME/USRDIR/BOOT.BIN'...
G: W fs::file::open('D:/Emulateurs/Rpcs3/dev_hdd0/game/BLJM60329-[CLANNAD]/PS3_GAME/dev_bdvd.path', 0x1) failed: error 0x2
LDR: !  
LDR: ! Mount info:
LDR: ! /dev_usb000/ -> D:/Emulateurs/Rpcs3/dev_usb000/
LDR: ! /dev_flash/ -> D:/Emulateurs/Rpcs3/dev_flash/
LDR: ! /host_root/ -> 
LDR: ! /dev_hdd0/ -> D:/Emulateurs/Rpcs3/dev_hdd0/
LDR: ! /dev_hdd1/ -> D:/Emulateurs/Rpcs3/dev_hdd1/
LDR: ! /dev_bdvd/ -> D:/Emulateurs/Rpcs3/dev_hdd0/game/BLJM60329-[CLANNAD]/
LDR: ! /dev_usb/ -> D:/Emulateurs/Rpcs3/dev_usb000/
LDR: !  
LDR: ! Title: CLANNAD
LDR: ! Serial: BLJM60329
LDR: ! Elf path: /dev_bdvd/PS3_GAME/USRDIR/BOOT.BIN
LDR: ! loader::init() failed: Broken file
MEM: ! Initializing memory: g_base_addr = 0xd29d0f0000, g_priv_addr = 0xd39d0f0000
MEM: ! Memory initialized.
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} sys_time: sys_time_get_timezone(timezone_addr=0xd00d2f70, summertime_addr=0xd00d2f74)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
RSX: W {RSXThread} NV3089_IMAGE_IN_SIZE: w=32, h=5, pitch=64, offset=0x4600, inX=0.000000, inY=0.000000, scaleX=1.000000, scaleY=1.000000
RSX: W {RSXThread} NV3089_IMAGE_IN_SIZE: w=16, h=1, pitch=64, offset=0x4740, inX=0.000000, inY=0.000000, scaleX=1.000000, scaleY=1.000000
RSX: W {RSXThread} NV3089_IMAGE_IN_SIZE: w=32, h=6, pitch=64, offset=0x4900, inX=0.000000, inY=0.000000, scaleX=1.000000, scaleY=1.000000
RSX: W {RSXThread} NV3089_IMAGE_IN_SIZE: w=32, h=6, pitch=64, offset=0x4c80, inX=0.000000, inY=0.000000, scaleX=1.000000, scaleY=1.000000
RSX: W {RSXThread} NV3089_IMAGE_IN_SIZE: w=16, h=1, pitch=64, offset=0x4e00, inX=0.000000, inY=0.000000, scaleX=1.000000, scaleY=1.000000
RSX: W {RSXThread} NV3089_IMAGE_IN_SIZE: w=32, h=2, pitch=64, offset=0x4f80, inX=0.000000, inY=0.000000, scaleX=1.000000, scaleY=1.000000
RSX: W {RSXThread} NV3089_IMAGE_IN_SIZE: w=16, h=1, pitch=64, offset=0x5000, inX=0.000000, inY=0.000000, scaleX=1.000000, scaleY=1.000000
RSX: W {RSXThread} NV3089_IMAGE_IN_SIZE: w=32, h=16, pitch=64, offset=0x5500, inX=0.000000, inY=0.000000, scaleX=1.000000, scaleY=1.000000
RSX: W {RSXThread} NV3089_IMAGE_IN_SIZE: w=24, h=1, pitch=64, offset=0x5900, inX=0.000000, inY=0.000000, scaleX=1.000000, scaleY=1.000000
RSX: W {RSXThread} NV3089_IMAGE_IN_SIZE: w=32, h=1, pitch=64, offset=0x4280, inX=0.000000, inY=0.000000, scaleX=1.000000, scaleY=1.000000
RSX: W {RSXThread} NV3089_IMAGE_IN_SIZE: w=16, h=1, pitch=64, offset=0x42c0, inX=0.000000, inY=0.000000, scaleX=1.000000, scaleY=1.000000
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6868]} cellFs: cellFsStat(path=*0xd00c3210, sb=*0xd00c3184) -> sys_fs_stat()
RSX: W {RSXThread} NV3089_IMAGE_IN_SIZE: w=32, h=3, pitch=64, offset=0x5a80, inX=0.000000, inY=0.000000, scaleX=1.000000, scaleY=1.000000
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6868]} sys_fs: sys_fs_stat(path=*0xd00c3210, sb=*0xd00c3184)
RSX: W {RSXThread} NV3089_IMAGE_IN_SIZE: w=32, h=5, pitch=64, offset=0x5d00, inX=0.000000, inY=0.000000, scaleX=1.000000, scaleY=1.000000
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6868]} sys_fs: *** path = '/dev_bdvd/PS3_GAME/USRDIR/data/sys/se/s03.at3'
RSX: W {RSXThread} NV3089_IMAGE_IN_SIZE: w=16, h=1, pitch=64, offset=0x5e40, inX=0.000000, inY=0.000000, scaleX=1.000000, scaleY=1.000000
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: 0xffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} sys_time: sys_time_get_timezone(timezone_addr=0xd00c3020, summertime_addr=0xd00c3024)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} sys_time: sys_time_get_timezone(timezone_addr=0xd00c2f70, summertime_addr=0xd00c2f74)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} sys_time: sys_time_get_timezone(timezone_addr=0xd00c3020, summertime_addr=0xd00c3024)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} sys_time: sys_time_get_timezone(timezone_addr=0xd00c2f70, summertime_addr=0xd00c2f74)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} sys_time: sys_time_get_timezone(timezone_addr=0xd00c3020, summertime_addr=0xd00c3024)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} sys_time: sys_time_get_timezone(timezone_addr=0xd00c2f70, summertime_addr=0xd00c2f74)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataLocation(index=4991, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataAddressLocation(index=4991, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataLocation(index=4992, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataAddressLocation(index=4992, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataLocation(index=4993, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataAddressLocation(index=4993, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataLocation(index=4994, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataAddressLocation(index=4994, location=1)
RSX: W {RSXThread} TODO: NV4097_SET_CONTEXT_DMA_REPORT: 0xbad68000
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} TODO: NV4097_SET_ZCULL_STATS_ENABLE: 0x1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: 0xffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataLocation(index=4991, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataAddressLocation(index=4991, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataLocation(index=4992, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataAddressLocation(index=4992, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataLocation(index=4993, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataAddressLocation(index=4993, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataLocation(index=4994, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataAddressLocation(index=4994, location=1)
RSX: W {RSXThread} NV3089_IMAGE_IN_SIZE: w=16, h=1, pitch=64, offset=0x4080, inX=0.000000, inY=0.000000, scaleX=1.000000, scaleY=1.000000
RSX: W {RSXThread} NV3089_IMAGE_IN_SIZE: w=16, h=1, pitch=64, offset=0x5e80, inX=0.000000, inY=0.000000, scaleX=1.000000, scaleY=1.000000
RSX: W {RSXThread} NV3089_IMAGE_IN_SIZE: w=32, h=1, pitch=64, offset=0x5f00, inX=0.000000, inY=0.000000, scaleX=1.000000, scaleY=1.000000
RSX: E {RSXThread} NV3089_IMAGE_IN_SIZE: Swizzle2D not implemented
RSX: W {RSXThread} NV3089_IMAGE_IN_SIZE: w=32, h=32, pitch=128, offset=0x6f80, inX=0.000000, inY=0.000000, scaleX=1.000000, scaleY=1.000000
RSX: W {RSXThread} TODO: NV4097_INVALIDATE_L2: 0x1
RSX: W {RSXThread} TODO: NV4097_SET_VERTEX_ATTRIB_INPUT_MASK: 0xf0d
RSX: W {RSXThread} TODO: NV4097_SET_VERTEX_ATTRIB_OUTPUT_MASK: 0x4001
RSX: W {RSXThread} TODO: NV4097_SET_TEX_COORD_CONTROL
RSX: W {RSXThread} TODO: NV4097_SET_ZMIN_MAX_CONTROL: cullNearFarEnable=1, zclampEnable=0, cullIgnoreW=0
RSX: W {RSXThread} TODO: NV4097_SET_ZMIN_MAX_CONTROL: cullNearFarEnable=1, zclampEnable=0, cullIgnoreW=0
RSX: W {RSXThread} TODO : NV4097_SET_BLEND_COLOR2: 0xffffffff
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: 0xffff0001
RSX: W {RSXThread} TODO: NV4097_SET_REDUCE_DST_COLOR: 0x1
RSX: W {RSXThread} TODO: NV4097_SET_VERTEX_ATTRIB_OUTPUT_MASK: 0x4001
RSX: W {RSXThread} TODO: NV4097_SET_POINT_PARAMS_ENABLE: 0x1
RSX: W {RSXThread} TODO: NV4097_SET_VERTEX_ATTRIB_OUTPUT_MASK: 0x4001
RSX: W {RSXThread} TODO: NV4097_SET_VERTEX_ATTRIB_OUTPUT_MASK: 0x4001
RSX: W {RSXThread} TODO: NV4097_SET_FREQUENCY_DIVIDER_OPERATION: 0
RSX: W {RSXThread} FP not found in buffer!
HLE: W {PPU[0x1] Thread (main_thread)[0x0001753c]} sys_semaphore: sys_semaphore_create(sem=*0x386b3c, attr=*0xd007f770, initial_val=1, max_val=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x00017208]} sys_mutex: sys_mutex_create(mutex_id=*0x386ba4, attr=*0xd007f870)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6848]} cellFs: cellFsOpen(path=*0xd00c2950, flags=0, fd=*0xd00c2804, arg=*0x0, size=0x0) -> sys_fs_open()
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6848]} sys_fs: sys_fs_open(path=*0xd00c2950, flags=0, fd=*0xd00c2804, mode=0, arg=*0x0, size=0x0)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6848]} sys_fs: *** path = '/dev_bdvd/PS3_GAME/USRDIR/data/sys/se/s01.at3'
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f8788]} sys_fs: sys_fs_fstat(fd=0xf6, sb=*0xd00c28c4)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f8788]} sys_fs: sys_fs_fstat(fd=0xf6, sb=*0xd00c2f74)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f6848]} cellFs: cellFsOpen(path=*0xd00d2950, flags=0, fd=*0xd00d2804, arg=*0x0, size=0x0) -> sys_fs_open()
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f6848]} sys_fs: sys_fs_open(path=*0xd00d2950, flags=0, fd=*0xd00d2804, mode=0, arg=*0x0, size=0x0)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f6848]} sys_fs: *** path = '/dev_bdvd/PS3_GAME/USRDIR/data/sys/se/s02.at3'
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f8788]} sys_fs: sys_fs_fstat(fd=0xf7, sb=*0xd00d28c4)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f8788]} sys_fs: sys_fs_fstat(fd=0xf7, sb=*0xd00d2f74)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6848]} cellFs: cellFsOpen(path=*0xd00c2950, flags=0, fd=*0xd00c2804, arg=*0x0, size=0x0) -> sys_fs_open()
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6848]} sys_fs: sys_fs_open(path=*0xd00c2950, flags=0, fd=*0xd00c2804, mode=0, arg=*0x0, size=0x0)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6848]} sys_fs: *** path = '/dev_bdvd/PS3_GAME/USRDIR/data/sys/se/s00.at3'
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f8788]} sys_fs: sys_fs_fstat(fd=0xf8, sb=*0xd00c28c4)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f8788]} sys_fs: sys_fs_fstat(fd=0xf8, sb=*0xd00c2f74)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f6848]} cellFs: cellFsOpen(path=*0xd00d2950, flags=0, fd=*0xd00d2804, arg=*0x0, size=0x0) -> sys_fs_open()
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f6848]} sys_fs: sys_fs_open(path=*0xd00d2950, flags=0, fd=*0xd00d2804, mode=0, arg=*0x0, size=0x0)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f6848]} sys_fs: *** path = '/dev_bdvd/PS3_GAME/USRDIR/data/sys/se/tret.at3'
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f8788]} sys_fs: sys_fs_fstat(fd=0xf9, sb=*0xd00d28c4)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f8788]} sys_fs: sys_fs_fstat(fd=0xf9, sb=*0xd00d2f74)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6848]} cellFs: cellFsOpen(path=*0xd00c2950, flags=0, fd=*0xd00c2804, arg=*0x0, size=0x0) -> sys_fs_open()
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6848]} sys_fs: sys_fs_open(path=*0xd00c2950, flags=0, fd=*0xd00c2804, mode=0, arg=*0x0, size=0x0)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6848]} sys_fs: *** path = '/dev_bdvd/PS3_GAME/USRDIR/data/sys/se/huse.at3'
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f8788]} sys_fs: sys_fs_fstat(fd=0xfa, sb=*0xd00c28c4)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f8788]} sys_fs: sys_fs_fstat(fd=0xfa, sb=*0xd00c2f74)
RSX: W {RSXThread} VP not found in buffer!
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f6848]} cellFs: cellFsOpen(path=*0xd00d2950, flags=0, fd=*0xd00d2804, arg=*0x0, size=0x0) -> sys_fs_open()
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f6848]} sys_fs: sys_fs_open(path=*0xd00d2950, flags=0, fd=*0xd00d2804, mode=0, arg=*0x0, size=0x0)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f6848]} sys_fs: *** path = '/dev_bdvd/PS3_GAME/USRDIR/data/sys/se/s03.at3'
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f8788]} sys_fs: sys_fs_fstat(fd=0xfb, sb=*0xd00d28c4)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f8788]} sys_fs: sys_fs_fstat(fd=0xfb, sb=*0xd00d2f74)
RSX: E {RSXThread} Unknown vp sca_opcode 0x9
RSX: E {RSXThread} Unknown vp sca_opcode 0x9
RSX: E {RSXThread} Unknown vp sca_opcode 0x9
RSX: E {RSXThread} Unknown vp sca_opcode 0x9
RSX: E {RSXThread} Unknown vp sca_opcode 0x9
RSX: E {RSXThread} Unknown vp sca_opcode 0x9
RSX: E {RSXThread} Unknown vp sca_opcode 0x9
RSX: E {RSXThread} Unknown vp sca_opcode 0x9
RSX: E {RSXThread} Unknown vp sca_opcode 0x9
RSX: E {RSXThread} Unknown vp sca_opcode 0x9
RSX: ! {RSXThread} Add program (0):
RSX: ! {RSXThread} *** prog id = 3
RSX: ! {RSXThread} *** vp id = 2
RSX: ! {RSXThread} *** fp id = 1
RSX: ! {RSXThread} *** vp data size = 5680
RSX: ! {RSXThread} *** fp data size = 5680
RSX: ! {RSXThread} *** vp shader = 
#version 420

uniform mat4 scaleOffsetMat = mat4(1.0);
vec4 tmp0;
vec4 tmp3;
vec4 cc0 = vec4(0.0);
vec4 tmp5;
vec4 tmp4;
vec4 tmp2;
vec4 tmp1;
vec4 tmp14;
vec4 tmp8;
vec4 tmp6;
vec4 tmp7;
vec4 tmp9;
vec4 tmp10;
vec4 tmp11;
vec4 tmp12;
vec4 tmp13;
vec4 tmp15;
vec4 tmp16;
vec4 dst_reg0 = vec4(0.0f, 0.0f, 0.0f, 1.0f);
vec4 dst_reg1 = vec4(0.0);
vec4 dst_reg3 = vec4(0.0);
vec4 dst_reg5 = vec4(0.0);
vec4 dst_reg6 = vec4(0.0);
vec4 dst_reg10 = vec4(0.0);
vec4 dst_reg9 = vec4(0.0);
vec4 dst_reg8 = vec4(0.0);
vec4 dst_reg7 = vec4(0.0);
layout (location = 0) in vec4 in_pos;
layout (location = 2) in vec4 in_normal;
layout (location = 3) in vec4 in_diff_color;
layout (location = 8) in vec4 in_tc0;
layout (location = 9) in vec4 in_tc1;
layout (location = 10) in vec4 in_tc2;
layout (location = 11) in vec4 in_tc3;
uniform vec4 vc[468];
ivec4 a0 = ivec4(0);
out vec4 diff_color;
out vec4 front_diff_color;
out vec4 fogc;
out vec4 tc0;
out vec4 tc1;
out vec4 tc2;
out vec4 tc3;
out vec4 tc9;

void func0();

void main()
{
	func0();
	gl_Position = dst_reg0;
	diff_color = dst_reg1;
	front_diff_color = dst_reg3;
	fogc = vec4(dst_reg5.x);
	gl_ClipDistance[0] = dst_reg5.y;
	gl_ClipDistance[1] = dst_reg5.z;
	gl_ClipDistance[2] = dst_reg5.w;
	gl_PointSize = dst_reg6.x;
	gl_ClipDistance[3] = dst_reg6.y;
	gl_ClipDistance[4] = dst_reg6.z;
	gl_ClipDistance[5] = dst_reg6.w;
	tc0 = dst_reg7;
	tc1 = dst_reg8;
	tc2 = dst_reg9;
	tc3 = dst_reg10;
	tc9 = dst_reg6;
	gl_Position = gl_Position * scaleOffsetMat;
}

void func0()
{
	int jump_position = 0;
	while (true)
	{
	if (jump_position <= 0)
	{
	tmp0.w = vec4(dot(in_pos, vc[263])).w;
			tmp0.z = vec4(dot(in_pos, vc[262])).z;
			tmp0.y = vec4(dot(in_pos, vc[261])).y;
			tmp0.x = vec4(dot(in_pos, vc[260])).x;
			tmp3.w = vec4(dot(in_pos, vc[259])).w;
			tmp3.y = vec4(dot(in_pos, vc[257])).y;
			tmp3.x = vec4(dot(in_pos, vc[256])).x;
			cc0.xy = vc[467].wxww.xy;
			tmp5.xy = vec4(dot(in_pos, vc[258])).xy;
			tmp4.z = vec4(dot(in_normal.xyzx.xyz, vc[266].xyzx.xyz)).z;
			tmp4.y = vec4(dot(in_normal.xyzx.xyz, vc[265].xyzx.xyz)).y;
			tmp4.x = vec4(dot(in_normal.xyzx.xyz, vc[264].xyzx.xyz)).x;
			tmp2 = clamp(in_diff_color, 0.0, 1.0);
			tmp1 = tmp2;
			tmp4.xyz = (tmp4.xyzx * vc[466].xxxx).xyz;
			tmp4.w = vec4(dot(tmp4.xyzx.xyz, tmp4.xyzx.xyz)).w;
			tmp3.z = tmp5.yyyy.z;
			tmp4.w = inversesqrt(abs(tmp4.wwww)).w;
			tmp14.w = abs(tmp5.xxxx).w;
			tmp14.xyz = tmp4.xyzx.xyz;
			if (notEqual(cc0.xxxx, vec4(0.0)).x) tmp14.xyz.x = (tmp4.wwww * tmp4.xyzx).xyz.x;
			if (notEqual(cc0.xxxx, vec4(0.0)).y) tmp14.xyz.y = (tmp4.wwww * tmp4.xyzx).xyz.y;
			if (notEqual(cc0.xxxx, vec4(0.0)).z) tmp14.xyz.z = (tmp4.wwww * tmp4.xyzx).xyz.z;
			//Unknown vp sca_opcode 0x9
			tmp1.xyz = vc[463].xxxx.xyz;
			tmp1.w = vc[463].xxxx.w;
			tmp4 = in_diff_color;
			cc0.x = vc[467].zzzz.x;
			tmp5.xyz = in_diff_color.xyzx.xyz;
			tmp2.x = vc[462].xxxx.x;
			cc0.y = vec4(lessThan(vc[463].xxxx, tmp2.xxxx)).y;
			if (equal(cc0.xxxx, vec4(0.0)).x) tmp5.xyz.x = vc[465].xyzx.xyz.x;
			if (equal(cc0.xxxx, vec4(0.0)).y) tmp5.xyz.y = vc[465].xyzx.xyz.y;
			if (equal(cc0.xxxx, vec4(0.0)).z) tmp5.xyz.z = vc[465].xyzx.xyz.z;
			if (equal(cc0.xxxx, vec4(0.0)).x) tmp4.x = vc[464].x;
			if (equal(cc0.xxxx, vec4(0.0)).y) tmp4.y = vc[464].y;
			if (equal(cc0.xxxx, vec4(0.0)).z) tmp4.z = vc[464].z;
			if (equal(cc0.xxxx, vec4(0.0)).w) tmp4.w = vc[464].w;
			//Unknown vp sca_opcode 0x9
		}
		
		if (jump_position <= 1)
		{
		tmp2.x = (tmp1.wwww * vc[463].yyyy).x;
			a0.x = ivec4(tmp2.xxxx).x;
			tmp8.z = vc[405].xxxx.z;
			tmp2.xyz = vc[463].xxxx.xyz;
			tmp6.xyz = (tmp3.xyzx * vc[406 + a0.x].wwww).xyz;
			tmp6.xyz = (vc[406 + a0.x].xyzx * tmp3.wwww + -tmp6.xyzx).xyz;
			tmp1.w = (tmp1.wwww + vc[463].zzzz).w;
			tmp5.w = vec4(dot(tmp6.xyzx.xyz, tmp6.xyzx.xyz)).w;
			tmp2.w = vc[463].xxxx.w;
			cc0.w = inversesqrt(abs(tmp5.wwww)).w;
			cc0.z = vec4(lessThan(tmp1.wwww, vc[462].xxxx)).z;
			cc0.x = vc[411 + a0.x].xxxx.x;
			tmp6.xyz = (tmp5.wwww * tmp6.xyzx).xyz;
			tmp6.w = vec4(dot(tmp6.xyzx.xyz, vc[410 + a0.x].xyzx.xyz)).w;
			tmp7.x = vec4(greaterThanEqual(vc[411 + a0.x].xxxx, tmp2.wwww)).x;
			tmp6.w = -tmp6.wwww.w;
			if (lessThan(cc0.xxxx, vec4(0.0)).x) tmp6.w = vec4(vc[463].zzzz.w).x;
			tmp2.w = tmp6.wwww.w;
			tmp7.y = vec4(greaterThan(tmp6.wwww, vc[411 + a0.x].xxxx)).y;
			tmp6.w = log2(tmp6.wwww).w;
			tmp7.z = vec4(equal(tmp7.yyyy, vc[463].xxxx)).z;
			cc0.y = (tmp7.xxxx * tmp7.yyyy).y;
			cc0.x = (tmp7.xxxx * tmp7.zzzz).x;
			tmp7.xyz = (tmp6.xyzx + vc[463].xxzx).xyz;
			tmp5.w = (1.0 / tmp5.wwww).w;
			tmp6.w = (vc[411 + a0.x].yyyy * tmp6.wwww).w;
			tmp7.w = vec4(dot(tmp7.xyzx.xyz, tmp7.xyzx.xyz)).w;
			if (greaterThan(cc0.yyyy, vec4(0.0)).x) tmp2.w = vec4(exp2(tmp6.wwww).w).x;
			cc0.y = vec4(dot(tmp7.xyzx.xyz, tmp7.xyzx.xyz)).y;
			tmp8.x = vec4(dot(tmp14.xyzx.xyz, tmp6.xyzx.xyz)).x;
			tmp6.y = inversesqrt(abs(tmp7.wwww)).y;
			tmp6.x = (vc[412 + a0.x].zzzz * tmp5.wwww + vc[412 + a0.x].yyyy).x;
			if (greaterThan(cc0.yyyy, vec4(0.0)).x) tmp2.xyz.x = (tmp6.yyyy * tmp7.xyzx).xyz.x;
			if (greaterThan(cc0.yyyy, vec4(0.0)).y) tmp2.xyz.y = (tmp6.yyyy * tmp7.xyzx).xyz.y;
